Treat,Sample_type,Layer,Spot,Sample,Replicat,Area,X,Y,Perim.,Major,Minor,Angle,Circ.,Feret,FeretX,FeretY,FeretAngle,MinFeret,AR,Round,Solidity
Sp,Soil_Sp,0_10,1225,1225_0_10,2,392,871.219,1092.89,78.083,28.048,17.795,53.004,0.808,28.601,863,1104,53.531,19.186,1.576,0.634,0.904
Sp,Soil_Sp,0_10,1225,1225_0_10,2,861,833.761,1123.179,130.61,42.929,25.537,139.191,0.634,46.615,813,1116,144.605,31.113,1.681,0.595,0.843
Sp,Soil_Sp,0_10,1225,1225_0_10,2,852,936.798,1127.866,120.912,47.153,23.006,0.302,0.732,46.271,914,1132,6.203,23,2.05,0.488,0.937
Sp,Soil_Sp,0_10,1225,1225_0_10,2,765,1272.377,1142.441,111.154,37.371,26.064,21.383,0.778,39.962,1255,1152,31.701,28,1.434,0.697,0.92
Sp,Soil_Sp,0_10,1225,1225_0_10,2,478,861.1,1161.199,84.426,30.388,20.028,89.335,0.843,30.265,858,1176,82.405,20,1.517,0.659,0.937
Sp,Soil_Sp,0_10,1225,1225_0_10,2,641,810.873,1186.48,100.184,33.941,24.046,13.832,0.803,35.228,796,1196,34.592,24,1.411,0.708,0.92
Sp,Soil_Sp,0_10,1225,1225_0_10,2,103,832.15,1192.539,42.042,15.389,8.522,78.29,0.732,16.125,829,1200,82.875,9.385,1.806,0.554,0.855
Sp,Soil_Sp,0_10,1225,1225_0_10,2,3382,739.611,1249.904,323.907,78.173,55.084,117.506,0.405,97.509,736,1197,115.514,67.263,1.419,0.705,0.712
Sp,Soil_Sp,0_10,1225,1225_0_10,2,294,1798.52,1206.153,63.941,21.506,17.406,45.666,0.904,23.022,1793,1216,55.62,18.385,1.236,0.809,0.941
Sp,Soil_Sp,0_10,1225,1225_0_10,2,386,1570.37,1211.404,73.012,23.835,20.619,142.427,0.91,25.807,1561,1202,144.462,21.213,1.156,0.865,0.937
Sp,Soil_Sp,0_10,1225,1225_0_10,2,1375,780.469,1222.656,178.024,45.925,38.121,78.671,0.545,54.406,774,1201,107.103,43.679,1.205,0.83,0.762
Sp,Soil_Sp,0_10,1225,1225_0_10,2,1115,917.026,1308.67,143.196,46.729,30.38,34.981,0.683,52.01,896,1322,37.972,34.648,1.538,0.65,0.904
Sp,Soil_Sp,0_10,1225,1225_0_10,2,9241,829.097,1422.387,544.458,203.317,57.87,19.026,0.392,212.72,733,1468,23.552,66.276,3.513,0.285,0.816
Sp,Soil_Sp,0_10,1225,1225_0_10,2,569,1359.605,1396.727,105.012,42.205,17.166,101.529,0.648,41.437,1352,1378,109.747,19.338,2.459,0.407,0.871
Sp,Soil_Sp,0_10,1225,1225_0_10,2,404,1635.463,1460.3,79.598,28.904,17.797,107.769,0.801,29.069,1626,1449,116.565,18.308,1.624,0.616,0.926
Sp,Soil_Sp,0_10,1225,1225_0_10,2,1027,1521.806,1495.415,138.711,47.829,27.339,158.193,0.671,49.739,1499,1482,149.826,30.183,1.749,0.572,0.888
Sp,Soil_Sp,0_10,1225,1225_0_10,2,278,1789.957,1727.683,63.355,21.661,16.341,38.842,0.87,22.804,1781,1735,37.875,17.67,1.326,0.754,0.919
Sp,Soil_Sp,0_10,1225,1225_0_10,2,628,882.245,1872.248,99.64,35.213,22.707,15.847,0.795,35.511,864,1873,9.728,23.928,1.551,0.645,0.918
Sp,Soil_Sp,0_10,1225,1225_0_10,3,505,622.807,179.92,91.74,30.557,21.042,31.769,0.754,32.249,609,189,29.745,23.702,1.452,0.689,0.877
Sp,Soil_Sp,0_10,1225,1225_0_10,3,499,532.825,299.955,83.355,25.902,24.529,34.738,0.902,28.302,527,287,122.005,24,1.056,0.947,0.957
Sp,Soil_Sp,0_10,1225,1225_0_10,3,518,1954.353,427.365,92.083,28.507,23.136,105.204,0.768,31.241,1942,417,129.806,22.996,1.232,0.812,0.911
Sp,Soil_Sp,0_10,1225,1225_0_10,3,519,736.465,430.864,87.255,28.428,23.245,43.673,0.857,30.806,723,438,35.754,24.947,1.223,0.818,0.933
Sp,Soil_Sp,0_10,1225,1225_0_10,3,2473,1019.802,451.18,279.078,75.441,41.737,12.699,0.399,87.641,975,454,16.574,56.679,1.808,0.553,0.7
Sp,Soil_Sp,0_10,1225,1225_0_10,3,370,1986.054,496.178,71.012,26.361,17.871,135.71,0.922,27.203,1978,485,126.027,18.385,1.475,0.678,0.954
Sp,Soil_Sp,0_10,1225,1225_0_10,3,526,1999.612,519.002,94.811,36.513,18.342,46.858,0.735,37.736,1988,533,57.995,19.799,1.991,0.502,0.904
Sp,Soil_Sp,0_10,1225,1225_0_10,3,633,349.503,657.508,103.64,35.761,22.537,85.536,0.741,37.483,348,677,80.789,25.775,1.587,0.63,0.88
Sp,Soil_Sp,0_10,1225,1225_0_10,3,264,2047.894,726.928,61.355,20.951,16.044,160.941,0.881,21.541,2038,722,158.199,16.444,1.306,0.766,0.923
Sp,Soil_Sp,0_10,1225,1225_0_10,3,176,2027.398,757.727,48.284,15.066,14.874,101.186,0.949,16.401,2022,764,52.431,15,1.013,0.987,0.931
Sp,Soil_Sp,0_10,1225,1225_0_10,3,3712,661.937,875.554,269.765,97.506,48.471,34.866,0.641,105.646,627,913,49.222,54.11,2.012,0.497,0.882
Sp,Soil_Sp,0_10,1225,1225_0_10,3,838,368.172,868.77,116.125,38.329,27.837,179.312,0.781,39.459,347,868,171.254,29.976,1.377,0.726,0.914
Sp,Soil_Sp,0_10,1225,1225_0_10,3,3887,2015.933,1019.838,546.357,126.652,39.076,64.599,0.164,206.635,1945,1096,56.848,69.449,3.241,0.309,0.391
Sp,Soil_Sp,0_10,1225,1225_0_10,3,12944,1409.483,1080.811,789.186,205.77,80.093,131.413,0.261,281.221,1319,1015,126.177,118.064,2.569,0.389,0.611
Sp,Soil_Sp,0_10,1225,1225_0_10,3,522,1499.383,1086.672,87.012,30.088,22.089,174.545,0.866,31.016,1484,1083,159.228,23,1.362,0.734,0.939
Sp,Soil_Sp,0_10,1225,1225_0_10,3,252,708.877,1108.587,58.527,19.977,16.061,67.775,0.924,20.616,703,1117,50.906,16.492,1.244,0.804,0.937
Sp,Soil_Sp,0_10,1225,1225_0_10,3,381,2386.125,1119.957,74.77,25.699,18.876,18.662,0.856,26.627,2375,1127,34.287,19.835,1.361,0.735,0.936
Sp,Soil_Sp,0_10,1225,1225_0_10,3,2586,2138.614,1155.185,316.551,89.084,36.961,170.902,0.324,110.368,2076,1156,162.058,54.75,2.41,0.415,0.587
Sp,Soil_Sp,0_10,1225,1225_0_10,3,1176,2232.729,1156.947,145.054,53.435,28.021,171.075,0.702,52,2209,1148,157.38,29.616,1.907,0.524,0.892
Sp,Soil_Sp,0_10,1225,1225_0_10,3,265,295.772,1193.998,61.698,21.222,15.899,106.07,0.875,21.633,290,1185,123.69,16.007,1.335,0.749,0.93
Sp,Soil_Sp,0_10,1225,1225_0_10,3,315,1068.341,1247.214,69.941,24.315,16.495,175.122,0.809,24.413,1059,1239,145.008,17,1.474,0.678,0.922
Sp,Soil_Sp,0_10,1225,1225_0_10,3,397,2100.858,1332.137,75.841,25.512,19.813,67.83,0.867,26.077,2094,1343,57.529,20.572,1.288,0.777,0.932
Sp,Soil_Sp,0_10,1225,1225_0_10,3,661,302.819,1362.6,120.468,32.434,25.948,54.922,0.572,38.639,287,1374,10.437,31.49,1.25,0.8,0.794
Sp,Soil_Sp,0_10,1225,1225_0_10,3,1126,224.245,1372.69,160.225,53.149,26.974,39.069,0.551,58.138,205,1396,40.815,33.25,1.97,0.508,0.775
Sp,Soil_Sp,0_10,1225,1225_0_10,3,428,576.105,1476.463,78.669,27.407,19.883,32.17,0.869,28.302,565,1485,32.005,20.218,1.378,0.725,0.93
Sp,Soil_Sp,0_10,1225,1225_0_10,3,415,780.341,1488.001,77.841,27.09,19.505,160.464,0.861,27.203,767,1485,162.897,19.663,1.389,0.72,0.939
Sp,Soil_Sp,0_10,1225,1225_0_10,3,1846,1719.627,1525.615,184.368,50.361,46.671,38.237,0.682,62.266,1698,1551,60.141,49.332,1.079,0.927,0.867
Sp,Soil_Sp,0_10,1225,1225_0_10,3,780,490.647,1669.392,135.882,37.634,26.389,125.623,0.531,42.202,471,1663,143.673,33.213,1.426,0.701,0.782
Sp,Soil_Sp,0_10,1225,1225_0_10,3,1229,1428.377,1781.148,147.397,54.687,28.614,171.992,0.711,56.08,1405,1768,158.009,32,1.911,0.523,0.912
Sp,Soil_Sp,10_30,1225,1225_10_30,0,461,750.424,107.782,85.497,26.628,22.043,96.005,0.793,28.46,745,95,108.435,24,1.208,0.828,0.909
Sp,Soil_Sp,10_30,1225,1225_10_30,0,816,266.485,310.553,113.255,40.209,25.839,61.49,0.799,43.267,256,329,56.31,27.456,1.556,0.643,0.934
Sp,Soil_Sp,10_30,1225,1225_10_30,0,438,507.671,320.913,81.841,28.658,19.46,82.379,0.822,29.411,503,335,72.181,20,1.473,0.679,0.931
Sp,Soil_Sp,10_30,1225,1225_10_30,0,342,1883.725,470.436,68.184,23.756,18.33,144.158,0.924,24.698,1873,464,148.241,19.415,1.296,0.772,0.946
Sp,Soil_Sp,10_30,1225,1225_10_30,0,1151,266.022,541.743,141.095,48.218,30.393,58.215,0.727,52.402,251,566,48.094,32.527,1.586,0.63,0.912
Sp,Soil_Sp,10_30,1225,1225_10_30,0,225,1434.22,558.78,55.113,17.909,15.996,67.307,0.931,19.209,1428,566,51.34,16,1.12,0.893,0.934
Sp,Soil_Sp,10_30,1225,1225_10_30,0,599,770.931,620.32,101.296,37.984,20.079,146.827,0.734,37.736,755,612,147.995,22.915,1.892,0.529,0.895
Sp,Soil_Sp,10_30,1225,1225_10_30,0,345,1298.254,654.865,70.77,23.137,18.985,11.524,0.866,24.413,1289,662,34.992,19,1.219,0.821,0.935
Sp,Soil_Sp,10_30,1225,1225_10_30,0,422,996.483,659.699,78.083,26.43,20.329,140.529,0.87,27.459,984,655,146.889,21.78,1.3,0.769,0.931
Sp,Soil_Sp,10_30,1225,1225_10_30,0,423,1938.547,675.602,79.841,27.578,19.53,101.727,0.834,28.16,1935,661,106.504,21,1.412,0.708,0.926
Sp,Soil_Sp,10_30,1225,1225_10_30,0,290,2045.941,683.338,64.184,22.832,16.172,137.454,0.885,23.601,2036,677,143.616,17.196,1.412,0.708,0.928
Sp,Soil_Sp,10_30,1225,1225_10_30,0,382,1021.476,721.264,74.669,27.556,17.651,21.317,0.861,28.16,1008,725,16.504,18.783,1.561,0.641,0.928
Sp,Soil_Sp,10_30,1225,1225_10_30,0,256,1061.59,743.855,59.941,21.047,15.486,18.303,0.895,21.633,1053,750,33.69,15.885,1.359,0.736,0.931
Sp,Soil_Sp,10_30,1225,1225_10_30,0,307,1801.451,755.995,66.184,22.363,17.479,61.341,0.881,23.022,1794,765,55.62,17.989,1.279,0.782,0.927
Sp,Soil_Sp,10_30,1225,1225_10_30,0,842,556.279,779.264,153.439,42.65,25.137,131.823,0.449,48.27,537,761,129.958,31.113,1.697,0.589,0.754
Sp,Soil_Sp,10_30,1225,1225_10_30,0,357,722.721,878.595,71.012,25.139,18.082,49.226,0.89,26.401,716,890,52.696,19.09,1.39,0.719,0.941
Sp,Soil_Sp,10_30,1225,1225_10_30,0,511,782.772,907.619,96.811,38.656,16.831,55.472,0.685,38.833,772,923,55.491,19.292,2.297,0.435,0.874
Sp,Soil_Sp,10_30,1225,1225_10_30,0,312,1333.83,904.651,67.355,22.968,17.296,80.32,0.864,24.352,1329,916,70.821,18,1.328,0.753,0.924
Sp,Soil_Sp,10_30,1225,1225_10_30,0,609,1066.065,964.897,98.326,34.942,22.191,13.06,0.792,36.77,1049,972,22.38,24.253,1.575,0.635,0.91
Sp,Soil_Sp,10_30,1225,1225_10_30,0,303,2076.144,968.134,64.77,22.072,17.479,64.048,0.908,22.804,2069,977,52.125,18,1.263,0.792,0.941
Sp,Soil_Sp,10_30,1225,1225_10_30,0,299,1270.714,977.831,67.598,23.874,15.946,159.377,0.822,24.187,1260,972,150.255,16.341,1.497,0.668,0.916
Sp,Soil_Sp,10_30,1225,1225_10_30,0,741,1174.396,1128.439,125.196,43.127,21.877,98.641,0.594,47.676,1175,1103,99.66,25.758,1.971,0.507,0.817
Sp,Soil_Sp,10_30,1225,1225_10_30,0,2465,604.048,1182.299,325.563,71.005,44.201,15.296,0.292,94.149,547,1194,12.265,69.028,1.606,0.623,0.591
Sp,Soil_Sp,10_30,1225,1225_10_30,0,458,1933.921,1221.144,82.912,24.503,23.799,54.535,0.837,27.459,1929,1234,56.889,24.749,1.03,0.971,0.929
Sp,Soil_Sp,10_30,1225,1225_10_30,0,669,1279.827,1313.404,99.698,32.483,26.223,144.637,0.846,36.235,1266,1301,129.401,28,1.239,0.807,0.959
Sp,Soil_Sp,10_30,1225,1225_10_30,0,710,407.703,1333.639,127.397,40.314,22.424,144.669,0.55,41.881,393,1320,146.689,28.891,1.798,0.556,0.775
Sp,Soil_Sp,10_30,1225,1225_10_30,0,314,256.809,1360.796,67.598,23.078,17.324,34.44,0.864,25,247,1368,36.87,18.305,1.332,0.751,0.932
Sp,Soil_Sp,10_30,1225,1225_10_30,0,1964,1292.3,1432.153,183.296,68.231,36.65,87.518,0.735,69.857,1288,1397,103.241,37.272,1.862,0.537,0.927
Sp,Soil_Sp,10_30,1225,1225_10_30,0,1696,1477.888,1426.6,230.652,52.789,40.907,131.989,0.401,66.611,1455,1404,144.162,50.557,1.29,0.775,0.786
Sp,Soil_Sp,10_30,1225,1225_10_30,0,375,1981.148,1414.935,75.841,26.177,18.24,175.68,0.819,26.306,1968,1412,171.254,18,1.435,0.697,0.925
Sp,Soil_Sp,10_30,1225,1225_10_30,0,467,1374.175,1452.502,92.326,33.832,17.575,5.383,0.688,33.377,1358,1454,8.616,18.867,1.925,0.519,0.883
Sp,Soil_Sp,10_30,1225,1225_10_30,0,1262,1125.354,1503.994,141.054,43.743,36.733,98.356,0.797,50.567,1115,1481,114.538,37.947,1.191,0.84,0.926
Sp,Soil_Sp,10_30,1225,1225_10_30,0,497,1480.452,1540.2,92.326,36.468,17.352,21.904,0.733,35.847,1464,1548,22.989,18.849,2.102,0.476,0.915
Sp,Soil_Sp,10_30,1225,1225_10_30,0,1093,300.836,1588.902,179.823,70.341,19.784,22.923,0.425,67.72,268,1595,16.294,25.652,3.555,0.281,0.719
Sp,Soil_Sp,10_30,1225,1225_10_30,0,536,1391.543,1600.065,91.983,31.448,21.701,124.615,0.796,32.311,1389,1585,111.801,24.462,1.449,0.69,0.902
Sp,Soil_Sp,10_30,1225,1225_10_30,0,349,1980.148,1605.271,70.184,23.599,18.829,1.318,0.89,24.352,1969,1600,160.821,19,1.253,0.798,0.937
Sp,Soil_Sp,10_30,1225,1225_10_30,0,288,1626.344,1813.896,63.698,19.738,18.578,20.141,0.892,21.26,1617,1807,131.186,18.827,1.062,0.941,0.935
Sp,Soil_Sp,10_30,1225,1225_10_30,2,964,1510.679,452.416,118.811,43.225,28.395,161.864,0.858,43.863,1489,446,155.772,29.945,1.522,0.657,0.951
Sp,Soil_Sp,10_30,1225,1225_10_30,2,294,320.262,545.973,67.456,23.182,16.148,107.013,0.812,25,314,535,126.87,17,1.436,0.697,0.92
Sp,Soil_Sp,10_30,1225,1225_10_30,2,907,1627.811,596.002,126.468,38.092,30.317,17.767,0.713,43.463,1608,603,23.025,32,1.256,0.796,0.873
Sp,Soil_Sp,10_30,1225,1225_10_30,2,1822,1277.508,658.602,248.35,87.054,26.648,135.166,0.371,93.723,1252,629,129.806,42.551,3.267,0.306,0.655
Sp,Soil_Sp,10_30,1225,1225_10_30,2,974,1046.775,657.504,123.983,41.204,30.098,101.057,0.796,42.72,1040,639,106.314,31,1.369,0.73,0.922
Sp,Soil_Sp,10_30,1225,1225_10_30,2,551,1638.819,677.208,112.184,48.133,14.575,83.179,0.55,45.122,1634,700,77.196,16.568,3.302,0.303,0.856
Sp,Soil_Sp,10_30,1225,1225_10_30,2,446,293.628,713.152,79.841,29.669,19.14,137.515,0.879,31.241,281,704,140.194,19.799,1.55,0.645,0.951
Sp,Soil_Sp,10_30,1225,1225_10_30,2,284,262.468,714.345,62.184,19.581,18.467,131.126,0.923,20.809,258,705,125.218,19,1.06,0.943,0.933
Sp,Soil_Sp,10_30,1225,1225_10_30,2,942,1023.559,784.408,143.882,41.048,29.219,169.347,0.572,43.909,1005,772,149.931,34,1.405,0.712,0.832
Sp,Soil_Sp,10_30,1225,1225_10_30,2,447,140.015,789.496,82.083,28.862,19.72,156.772,0.834,30.083,125,785,158.552,21.466,1.464,0.683,0.925
Sp,Soil_Sp,10_30,1225,1225_10_30,2,1104,1432.265,820.506,153.539,43.789,32.1,62.662,0.588,50.22,1418,837,54.728,37.406,1.364,0.733,0.831
Sp,Soil_Sp,10_30,1225,1225_10_30,2,1412,1894.059,832.314,170.853,62.055,28.971,8.917,0.608,62.769,1865,846,22.479,32.497,2.142,0.467,0.851
Sp,Soil_Sp,10_30,1225,1225_10_30,2,463,1027.625,856.463,88.225,33.939,17.37,147.212,0.747,33.287,1013,848,147.265,18.305,1.954,0.512,0.903
Sp,Soil_Sp,10_30,1225,1225_10_30,2,959,1317.921,868.422,143.983,50.234,24.307,134.193,0.581,55.172,1295,851,133.531,31.354,2.067,0.484,0.792
Sp,Soil_Sp,10_30,1225,1225_10_30,2,256,971.121,891.609,59.698,20.387,15.988,106.901,0.903,21.095,965,883,121.43,16.44,1.275,0.784,0.934
Sp,Soil_Sp,10_30,1225,1225_10_30,2,417,923.486,917.061,77.012,24.266,21.88,161.92,0.884,26.077,913,908,147.529,22,1.109,0.902,0.946
Sp,Soil_Sp,10_30,1225,1225_10_30,2,2526,2026.411,1001.44,317.061,133.895,24.02,125.548,0.316,139.014,1977,943,127.694,29.563,5.574,0.179,0.768
Sp,Soil_Sp,10_30,1225,1225_10_30,2,1325,1404.112,1048.057,136.468,45.733,36.889,42.241,0.894,48.374,1383,1058,29.745,38.274,1.24,0.807,0.96
Sp,Soil_Sp,10_30,1225,1225_10_30,2,309,191.125,1053.387,70.184,25.403,15.487,93.842,0.788,25.179,189,1041,96.843,15.482,1.64,0.61,0.914
Sp,Soil_Sp,10_30,1225,1225_10_30,2,280,1045.446,1058.95,62.284,21.923,16.262,179.539,0.907,22.361,1035,1064,26.565,16,1.348,0.742,0.944
Sp,Soil_Sp,10_30,1225,1225_10_30,2,1494,458.99,1080.598,254.693,68.319,27.843,159.013,0.289,80.623,417,1066,150.255,41.11,2.454,0.408,0.628
Sp,Soil_Sp,10_30,1225,1225_10_30,2,329,225.439,1094.661,69.456,24.133,17.358,6.847,0.857,25.06,215,1102,28.61,17,1.39,0.719,0.948
Sp,Soil_Sp,10_30,1225,1225_10_30,2,318,271.516,1095.667,72.77,27.75,14.591,158.478,0.755,28.302,259,1087,147.995,15.384,1.902,0.526,0.912
Sp,Soil_Sp,10_30,1225,1225_10_30,2,1118,1311.971,1128.235,159.054,56.809,25.057,45.274,0.555,56.036,1296,1151,55.176,29.698,2.267,0.441,0.801
Sp,Soil_Sp,10_30,1225,1225_10_30,2,938,475.813,1124.715,135.539,43.721,27.316,11.405,0.642,45.188,455,1130,24.864,33.157,1.601,0.625,0.837
Sp,Soil_Sp,10_30,1225,1225_10_30,2,864,898.801,1193.785,130.326,47.69,23.067,75.013,0.639,48.877,890,1215,59.237,26.454,2.067,0.484,0.839
Sp,Soil_Sp,10_30,1225,1225_10_30,2,519,2155.404,1199.08,95.397,33.329,19.827,124.809,0.717,34.713,2145,1184,138.504,22.483,1.681,0.595,0.873
Sp,Soil_Sp,10_30,1225,1225_10_30,2,227,842.888,1207.879,55.456,18.18,15.898,31.669,0.928,20.616,835,1214,39.094,16,1.144,0.874,0.946
Sp,Soil_Sp,10_30,1225,1225_10_30,2,3899,1442.587,1239.29,283.782,109.729,45.242,176.425,0.608,112.606,1387,1224,160.278,47.868,2.425,0.412,0.917
Sp,Soil_Sp,10_30,1225,1225_10_30,2,325,475.518,1278.029,73.012,27.594,14.996,17.36,0.766,27.731,463,1284,25.641,16.05,1.84,0.543,0.899
Sp,Soil_Sp,10_30,1225,1225_10_30,2,433,1954.237,1350.378,82.912,29.45,18.72,115.765,0.792,30.529,1946,1337,121.608,20.484,1.573,0.636,0.917
Sp,Soil_Sp,10_30,1225,1225_10_30,2,2306,896.838,1422.633,195.095,63.439,46.282,54.691,0.761,72.111,872,1455,56.31,51.619,1.371,0.73,0.93
Sp,Soil_Sp,10_30,1225,1225_10_30,2,429,728.297,1418.288,85.598,34.951,15.628,163.279,0.736,33.838,712,1413,161.03,16.621,2.236,0.447,0.914
Sp,Soil_Sp,10_30,1225,1225_10_30,2,388,1975.858,1452.216,73.598,23.841,20.721,125.478,0.9,25.807,1964,1447,144.462,21.693,1.151,0.869,0.936
Sp,Soil_Sp,10_30,1225,1225_10_30,2,958,989.214,1519.041,129.296,39.992,30.501,82.94,0.72,44.598,975,1539,70.346,33.301,1.311,0.763,0.896
Sp,Soil_Sp,10_30,1225,1225_10_30,2,554,1826.123,1538.798,95.74,30.298,23.281,169.263,0.76,32.558,1811,1533,169.38,24.981,1.301,0.768,0.891
Sp,Soil_Sp,10_30,1225,1225_10_30,2,348,992.017,1557.06,71.598,24.557,18.043,96.442,0.853,26,987,1545,112.62,18.906,1.361,0.735,0.921
Sp,Soil_Sp,10_30,1225,1225_10_30,2,4305,1491.983,1652.532,565.671,148.855,36.823,48.225,0.169,229.26,1394,1721,47.121,65.113,4.042,0.247,0.4
Sp,Soil_Sp,10_30,1225,1225_10_30,2,1146,1139.68,1587.147,136.225,38.748,37.657,99.373,0.776,44.944,1130,1567,122.276,38,1.029,0.972,0.924
Sp,Soil_Sp,10_30,1225,1225_10_30,2,912,1692.248,1621.689,141.095,61.844,18.776,124.91,0.576,61.4,1673,1596,127.057,20.73,3.294,0.304,0.902
Sp,Soil_Sp,10_30,1225,1225_10_30,2,2269,1189.104,1628.8,305.99,89.074,32.433,11.833,0.305,115.213,1138,1619,3.483,48.685,2.746,0.364,0.615
Sp,Soil_Sp,10_30,1225,1225_10_30,2,226,1727.177,1617.597,56.87,19.541,14.726,153.66,0.878,20.248,1718,1613,147.095,15.757,1.327,0.754,0.915
Sp,Soil_Sp,10_30,1225,1225_10_30,2,1399,659.351,1661.235,174.652,69.116,25.772,147.291,0.576,70.725,631,1644,146.535,32.199,2.682,0.373,0.852
Sp,Soil_Sp,10_30,1225,1225_10_30,2,12,1530.083,1713.25,16.485,7.468,2.046,92.114,0.555,7.28,1529,1710,105.945,2,3.65,0.274,0.857
Sp,Soil_Sp,10_30,1225,1225_10_30,2,288,1216.101,1863.403,62.77,22.163,16.545,35.513,0.919,22.804,1207,1870,37.875,16.994,1.34,0.747,0.941
Sp,Soil_Sp,10_30,1225,1225_10_30,3,963,1576.58,278.466,140.51,58.928,20.807,44.071,0.613,58.009,1553,294,35.882,24.042,2.832,0.353,0.852
Sp,Soil_Sp,10_30,1225,1225_10_30,3,300,451.997,276.437,64.527,21.471,17.79,41.902,0.905,22.804,443,284,37.875,19,1.207,0.829,0.94
Sp,Soil_Sp,10_30,1225,1225_10_30,3,305,871.33,329.021,73.255,26.893,14.44,5.395,0.714,26.306,858,329,171.254,15.532,1.862,0.537,0.875
Sp,Soil_Sp,10_30,1225,1225_10_30,3,771,1014.614,348.919,120.225,40.491,24.244,156.438,0.67,44.721,993,336,153.435,28.843,1.67,0.599,0.857
Sp,Soil_Sp,10_30,1225,1225_10_30,3,355,845.359,360.207,73.598,23.622,19.134,12.565,0.824,26,833,365,22.62,20,1.235,0.81,0.906
Sp,Soil_Sp,10_30,1225,1225_10_30,3,244,786.738,438.115,60.87,22.284,13.942,7.666,0.828,22.136,776,441,18.435,14.284,1.598,0.626,0.922
Sp,Soil_Sp,10_30,1225,1225_10_30,3,14842,915.708,619.249,548.014,147.71,127.936,131.416,0.621,170.892,866,561,124.992,138.636,1.155,0.866,0.853
Sp,Soil_Sp,10_30,1225,1225_10_30,3,1301,1331.572,591.5,206.208,64.361,25.737,69.85,0.384,73.824,1322,629,61.699,35.334,2.501,0.4,0.673
Sp,Soil_Sp,10_30,1225,1225_10_30,3,705,1137.134,601.086,115.397,40.218,22.319,92.915,0.665,42.202,1129,583,103.707,25,1.802,0.555,0.876
Sp,Soil_Sp,10_30,1225,1225_10_30,3,626,623.663,608.559,102.326,36.967,21.561,164.85,0.751,36.77,607,604,157.62,24.005,1.715,0.583,0.891
Sp,Soil_Sp,10_30,1225,1225_10_30,3,839,761.966,628.024,129.882,44.321,24.103,103.494,0.625,46.84,753,607,106.113,28.232,1.839,0.544,0.846
Sp,Soil_Sp,10_30,1225,1225_10_30,3,352,598.545,636.52,70.426,22.99,19.495,26.997,0.892,23.854,593,647,56.976,20.26,1.179,0.848,0.929
Sp,Soil_Sp,10_30,1225,1225_10_30,3,932,1405.118,659.96,155.095,53.284,22.27,114.028,0.487,56.303,1388,637,123.408,27.76,2.393,0.418,0.781
Sp,Soil_Sp,10_30,1225,1225_10_30,3,320,717.647,667.494,66.426,24.213,16.827,43.794,0.911,24.839,708,675,40.101,16.971,1.439,0.695,0.944
Sp,Soil_Sp,10_30,1225,1225_10_30,3,1554,1121.99,764.989,253.22,53.01,37.325,136.345,0.305,64.475,1116,732,113.782,44.848,1.42,0.704,0.683
Sp,Soil_Sp,10_30,1225,1225_10_30,3,602,1058.641,752.257,98.284,31.927,24.008,61.426,0.783,35,1050,767,53.13,26,1.33,0.752,0.916
Sp,Soil_Sp,10_30,1225,1225_10_30,3,348,1090.997,793.282,71.113,23.654,18.732,37.392,0.865,26.907,1081,803,48.013,19.799,1.263,0.792,0.942
Sp,Soil_Sp,10_30,1225,1225_10_30,3,464,1255.086,844.047,84.083,30.809,19.175,116.409,0.825,31.906,1246,831,122.196,20.93,1.607,0.622,0.93
Sp,Soil_Sp,10_30,1225,1225_10_30,3,333,1148.989,850.011,71.841,27.347,15.504,135.426,0.811,27.659,1140,839,130.601,16.263,1.764,0.567,0.915
Sp,Soil_Sp,10_30,1225,1225_10_30,3,426,1897.347,868.462,85.255,31.757,17.08,65.804,0.737,31.906,1888,881,57.804,18.198,1.859,0.538,0.905
Sp,Soil_Sp,10_30,1225,1225_10_30,3,324,1949.79,883.086,70.77,26.592,15.513,129.575,0.813,28.284,1939,873,135,16.554,1.714,0.583,0.928
Sp,Soil_Sp,10_30,1225,1225_10_30,3,353,400.347,930.897,70.77,21.994,20.435,35.354,0.886,23.601,395,941,53.616,21,1.076,0.929,0.933
Sp,Soil_Sp,10_30,1225,1225_10_30,3,679,741.233,1031.823,107.255,40.07,21.576,177.461,0.742,40.497,721,1026,159.775,23,1.857,0.538,0.923
Sp,Soil_Sp,10_30,1225,1225_10_30,3,812,529.502,1102.309,129.054,43.942,23.528,150.686,0.613,45.222,508,1093,144.904,29.399,1.868,0.535,0.81
Sp,Soil_Sp,10_30,1225,1225_10_30,3,504,1932.097,1104.887,89.841,32.178,19.942,46.654,0.785,34.059,1919,1116,40.236,22.295,1.614,0.62,0.896
Sp,Soil_Sp,10_30,1225,1225_10_30,3,767,1198.92,1157.014,142.125,51.356,19.016,175.616,0.477,54.342,1170,1157,167.242,24.64,2.701,0.37,0.74
Sp,Soil_Sp,10_30,1225,1225_10_30,3,845,872.833,1170.583,110.426,39.261,27.403,35.061,0.871,42.802,855,1182,37.405,29.069,1.433,0.698,0.967
Sp,Soil_Sp,10_30,1225,1225_10_30,3,694,1710.736,1180.684,109.64,35.067,25.198,106.376,0.725,36.878,1706,1197,77.471,28.016,1.392,0.719,0.858
Sp,Soil_Sp,10_30,1225,1225_10_30,3,904,1976.708,1187.272,125.054,45.818,25.121,25.649,0.726,48.877,1955,1201,30.763,27.559,1.824,0.548,0.918
